action	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41
20	1.0	0.32	1.0	0.1388	0.17	0.04	0.3333333333333333	0.4	0.1	0.0	0.15	0.0	0.3025	1.0	0.0	0.11	0.04884000000000001	0.13	0.04	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.11	0.04884000000000001	0.13	0.04	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.11
20	1.0	0.32	1.0	0.1388	0.17	0.04	0.3333333333333333	0.4	0.1	0.0	0.15	0.0	0.3025	1.0	0.0	0.07	0.04884000000000001	0.13	0.04	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.07	0.04884000000000001	0.13	0.04	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.07
0	1.0	0.32	1.0	0.1388	0.17	0.14	0.3333333333333333	0.4	0.1	0.0	0.15	0.0	0.3025	1.0	0.0	0.12666666666666668	0.04884000000000001	0.13	0.14	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.12666666666666668	0.04884000000000001	0.13	0.14	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.12666666666666668
5	1.0	0.32	1.0	0.1392	0.17	0.09	0.3333333333333333	0.4	0.1	0.0	0.15	0.0	0.3025	1.0	0.0	0.006666666666666667	0.04923999999999999	0.13	0.09	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.006666666666666667	0.04923999999999999	0.13	0.09	0.3333333333333333	0.30000000000000004	0.03333333333333334	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.006666666666666667
9	1.0	0.32	1.0	0.1402	0.18	0.09	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.1	0.05023999999999999	0.13999999999999999	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.1	0.05023999999999999	0.13999999999999999	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.1
20	1.0	0.34	1.0	0.09796	0.05	0.0	0.4	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.06	-0.042239999999999986	-0.09000000000000001	0.0	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.06	-0.042239999999999986	-0.09000000000000001	0.0	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.06
20	1.0	0.34	1.0	0.09796	0.05	0.0	0.4	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.04	-0.042239999999999986	-0.09000000000000001	0.0	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.04	-0.042239999999999986	-0.09000000000000001	0.0	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.04
9	1.0	0.34	1.0	0.09796	0.05	0.0	0.4	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.042239999999999986	-0.09000000000000001	0.0	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.042239999999999986	-0.09000000000000001	0.0	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.0033333333333333335
0	1.0	0.34	1.0	0.1406	0.18	0.17	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.33666666666666667	0.04264	0.13999999999999999	0.17	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.33666666666666667	0.04264	0.13999999999999999	0.17	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.33666666666666667
20	1.0	0.34	1.0	0.141	0.18	0.07	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.26666666666666666	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.26666666666666666	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.26666666666666666
20	1.0	0.34	1.0	0.141	0.18	0.07	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.22	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.22	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.22
20	1.0	0.34	1.0	0.141	0.18	0.07	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.15333333333333332	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.15333333333333332	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.15333333333333332
20	1.0	0.34	1.0	0.141	0.18	0.07	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.14666666666666667	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.14666666666666667	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.14666666666666667
20	1.0	0.34	1.0	0.141	0.18	0.07	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.13	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.13	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.13
20	1.0	0.34	1.0	0.141	0.18	0.07	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.10666666666666667	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.10666666666666667	0.04303999999999998	0.13999999999999999	0.07	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.10666666666666667
20	1.0	0.36	1.0	0.09796	0.05	0.05	0.4	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.056666666666666664	-0.04303999999999998	-0.09000000000000001	0.05	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.056666666666666664	-0.04303999999999998	-0.09000000000000001	0.05	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.056666666666666664
11	1.0	0.36	1.0	0.09812	0.05	0.01	0.4	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.006666666666666667	-0.04287999999999999	-0.09000000000000001	0.01	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.006666666666666667	-0.04287999999999999	-0.09000000000000001	0.01	0.4	-0.30000000000000004	-0.05	0.0	-0.125	0.0	0.0	0.0	0.0	0.006666666666666667
0	1.0	0.36	1.0	0.141	0.18	0.29	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.37	0.04287999999999999	0.13999999999999999	0.29	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.37	0.04287999999999999	0.13999999999999999	0.29	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.37
5	1.0	0.36	1.0	0.1576	0.18	0.29	0.3333333333333333	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.006666666666666667	0.05947999999999999	0.13999999999999999	0.29	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.006666666666666667	0.05947999999999999	0.13999999999999999	0.29	0.3333333333333333	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.006666666666666667
0	1.0	0.36	1.0	0.159	0.19	0.34	0.3333333333333333	0.4	0.11666666666666667	0.0	0.175	0.0	0.3025	1.0	0.0	0.33666666666666667	0.060880000000000004	0.15	0.34	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.33666666666666667	0.060880000000000004	0.15	0.34	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.33666666666666667
0	1.0	0.36	1.0	0.1632	0.19	0.14	0.3333333333333333	0.4	0.11666666666666667	0.0	0.175	0.0	0.3025	1.0	0.0	0.2866666666666667	0.06508000000000001	0.15	0.14	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.2866666666666667	0.06508000000000001	0.15	0.14	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.2866666666666667
20	1.0	0.36	1.0	0.1636	0.19	0.09	0.3333333333333333	0.4	0.11666666666666667	0.0	0.175	0.0	0.3025	1.0	0.0	0.18333333333333332	0.06548	0.15	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.18333333333333332	0.06548	0.15	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.18333333333333332
20	1.0	0.36	1.0	0.1636	0.19	0.09	0.3333333333333333	0.4	0.11666666666666667	0.0	0.175	0.0	0.3025	1.0	0.0	0.09333333333333334	0.06548	0.15	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.09333333333333334	0.06548	0.15	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.09333333333333334
20	1.0	0.36	1.0	0.1636	0.19	0.09	0.3333333333333333	0.4	0.11666666666666667	0.0	0.175	0.0	0.3025	1.0	0.0	0.07333333333333333	0.06548	0.15	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.07333333333333333	0.06548	0.15	0.09	0.3333333333333333	0.30000000000000004	0.05	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.07333333333333333
20	1.0	0.38	1.0	0.10612	0.05	0.0	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.02666666666666667	-0.05747999999999999	-0.09999999999999999	0.0	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.13749999999999998	0.0	0.0	0.0	0.0	0.02666666666666667	-0.05747999999999999	-0.09999999999999999	0.0	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.13749999999999998	0.0	0.0	0.0	0.0	0.02666666666666667
20	1.0	0.38	1.0	0.10612	0.05	0.0	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.02	-0.05747999999999999	-0.09999999999999999	0.0	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.13749999999999998	0.0	0.0	0.0	0.0	0.02	-0.05747999999999999	-0.09999999999999999	0.0	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.13749999999999998	0.0	0.0	0.0	0.0	0.02
9	1.0	0.38	1.0	0.10612	0.05	0.0	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.05747999999999999	-0.09999999999999999	0.0	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.13749999999999998	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.05747999999999999	-0.09999999999999999	0.0	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.13749999999999998	0.0	0.0	0.0	0.0	0.0033333333333333335
0	1.0	0.38	1.0	0.1748	0.2	0.28	0.3333333333333333	0.5	0.11666666666666667	0.0	0.1875	0.0	0.3025	1.0	0.0	0.29	0.06868	0.16	0.28	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.29	0.06868	0.16	0.28	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.29
20	1.0	0.38	1.0	0.179	0.2	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.1875	0.0	0.3025	1.0	0.0	0.18333333333333332	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.18333333333333332	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.18333333333333332
20	1.0	0.38	1.0	0.179	0.2	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.1875	0.0	0.3025	1.0	0.0	0.15	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.15	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.15
20	1.0	0.38	1.0	0.179	0.2	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.1875	0.0	0.3025	1.0	0.0	0.12333333333333334	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.12333333333333334	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.12333333333333334
20	1.0	0.38	1.0	0.179	0.2	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.1875	0.0	0.3025	1.0	0.0	0.09	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.09	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.09
20	1.0	0.38	1.0	0.179	0.2	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.1875	0.0	0.3025	1.0	0.0	0.07666666666666666	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.07666666666666666	0.07287999999999999	0.16	0.08	0.3333333333333333	0.4	0.05	0.0	0.15	0.0	0.0	0.0	0.0	0.07666666666666666
20	1.0	0.4	1.0	0.10612	0.05	0.05	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.08	-0.07928	-0.12000000000000001	0.05	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.08	-0.07928	-0.12000000000000001	0.05	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.08
20	1.0	0.4	1.0	0.10612	0.05	0.05	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.05333333333333334	-0.07928	-0.12000000000000001	0.05	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.05333333333333334	-0.07928	-0.12000000000000001	0.05	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.05333333333333334
12	1.0	0.4	1.0	0.10612	0.05	0.05	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.016666666666666666	-0.07928	-0.12000000000000001	0.05	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.016666666666666666	-0.07928	-0.12000000000000001	0.05	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.016666666666666666
9	1.0	0.4	1.0	0.10628	0.05	0.01	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.07912000000000001	-0.12000000000000001	0.01	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.07912000000000001	-0.12000000000000001	0.01	0.43333333333333335	-0.4	-0.05	0.0	-0.1625	0.0	0.0	0.0	0.0	0.0033333333333333335
20	1.0	0.4	1.0	0.1896	0.21	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.2	0.0	0.3025	1.0	0.0	0.24666666666666667	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.24666666666666667	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.24666666666666667
20	1.0	0.4	1.0	0.1896	0.21	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.2	0.0	0.3025	1.0	0.0	0.14	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.14	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.14
20	1.0	0.4	1.0	0.1896	0.21	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.2	0.0	0.3025	1.0	0.0	0.08333333333333333	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.08333333333333333	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.08333333333333333
20	1.0	0.4	1.0	0.1896	0.21	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.2	0.0	0.3025	1.0	0.0	0.07333333333333333	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.07333333333333333	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.07333333333333333
6	1.0	0.4	1.0	0.1896	0.21	0.08	0.3333333333333333	0.5	0.11666666666666667	0.0	0.2	0.0	0.3025	1.0	0.0	0.06666666666666667	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.06666666666666667	0.08331999999999999	0.16999999999999998	0.08	0.3333333333333333	0.4	0.05	0.0	0.1625	0.0	0.0	0.0	0.0	0.06666666666666667
9	1.0	0.4	1.0	0.1914	0.23	0.06	0.3333333333333333	0.5	0.11666666666666667	0.0	0.2125	0.0	0.3025	1.0	0.0	0.056666666666666664	0.08511999999999999	0.19	0.06	0.3333333333333333	0.4	0.05	0.0	0.175	0.0	0.0	0.0	0.0	0.056666666666666664	0.08511999999999999	0.19	0.06	0.3333333333333333	0.4	0.05	0.0	0.175	0.0	0.0	0.0	0.0	0.056666666666666664
20	1.0	0.42	1.0	0.10628	0.05	0.06	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.08333333333333333	-0.08511999999999999	-0.13	0.06	0.43333333333333335	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.08333333333333333	-0.08511999999999999	-0.13	0.06	0.43333333333333335	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.08333333333333333
20	1.0	0.42	1.0	0.10628	0.05	0.06	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.06666666666666667	-0.08511999999999999	-0.13	0.06	0.43333333333333335	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.06666666666666667	-0.08511999999999999	-0.13	0.06	0.43333333333333335	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.06666666666666667
20	1.0	0.42	1.0	0.10628	0.05	0.06	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.05333333333333334	-0.08511999999999999	-0.13	0.06	0.43333333333333335	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.05333333333333334	-0.08511999999999999	-0.13	0.06	0.43333333333333335	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.05333333333333334
9	1.0	0.42	1.0	0.11428	0.05	0.0	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.07711999999999998	-0.13	0.0	0.4666666666666667	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.07711999999999998	-0.13	0.0	0.4666666666666667	-0.4	-0.05	0.0	-0.175	0.0	0.0	0.0	0.0	0.0033333333333333335
0	1.0	0.42	1.0	0.1934	0.23	0.29	0.3333333333333333	0.5	0.11666666666666667	0.0	0.2125	0.0	0.3025	1.0	0.0	0.31666666666666665	0.07911999999999998	0.19	0.29	0.3333333333333333	0.4	0.05	0.0	0.175	0.0	0.0	0.0	0.0	0.31666666666666665	0.07911999999999998	0.19	0.29	0.3333333333333333	0.4	0.05	0.0	0.175	0.0	0.0	0.0	0.0	0.31666666666666665
20	1.0	0.42	1.0	0.2004	0.24	0.09	0.3333333333333333	0.5	0.11666666666666667	0.0	0.225	0.0	0.3025	1.0	0.0	0.13	0.08611999999999999	0.19999999999999998	0.09	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.13	0.08611999999999999	0.19999999999999998	0.09	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.13
20	1.0	0.42	1.0	0.2004	0.24	0.09	0.3333333333333333	0.5	0.11666666666666667	0.0	0.225	0.0	0.3025	1.0	0.0	0.06666666666666667	0.08611999999999999	0.19999999999999998	0.09	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.06666666666666667	0.08611999999999999	0.19999999999999998	0.09	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.06666666666666667
6	1.0	0.42	1.0	0.2004	0.24	0.09	0.3333333333333333	0.5	0.11666666666666667	0.0	0.225	0.0	0.3025	1.0	0.0	0.056666666666666664	0.08611999999999999	0.19999999999999998	0.09	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.056666666666666664	0.08611999999999999	0.19999999999999998	0.09	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.056666666666666664
20	1.0	0.44	1.0	0.11428	0.05	0.05	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.056666666666666664	-0.08632	-0.14	0.05	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.056666666666666664	-0.08632	-0.14	0.05	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.056666666666666664
20	1.0	0.44	1.0	0.11428	0.05	0.05	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.03666666666666667	-0.08632	-0.14	0.05	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.03666666666666667	-0.08632	-0.14	0.05	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.03666666666666667
12	1.0	0.44	1.0	0.11428	0.05	0.05	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.016666666666666666	-0.08632	-0.14	0.05	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.016666666666666666	-0.08632	-0.14	0.05	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.016666666666666666
11	1.0	0.44	1.0	0.11436	0.05	0.03	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.013333333333333334	-0.08624	-0.14	0.03	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.013333333333333334	-0.08624	-0.14	0.03	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.013333333333333334
9	1.0	0.44	1.0	0.11436	0.05	0.03	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.01	-0.08624	-0.14	0.03	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.01	-0.08624	-0.14	0.03	0.4666666666666667	-0.4	-0.05	0.0	-0.1875	0.0	0.0	0.0	0.0	0.01
5	1.0	0.44	1.0	0.2068	0.24	0.13	0.3333333333333333	0.5	0.11666666666666667	0.0	0.225	0.0	0.3025	1.0	0.0	0.006666666666666667	0.09244000000000001	0.19999999999999998	0.13	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.006666666666666667	0.09244000000000001	0.19999999999999998	0.13	0.3333333333333333	0.4	0.05	0.0	0.1875	0.0	0.0	0.0	0.0	0.006666666666666667
20	1.0	0.44	1.0	0.2158	0.26	0.03	0.3333333333333333	0.5	0.13333333333333333	0.0	0.25	0.2	0.3025	1.0	0.0	0.16666666666666666	0.10143999999999999	0.22	0.03	0.3333333333333333	0.4	0.06666666666666667	0.0	0.2125	0.2	0.0	0.0	0.0	0.16666666666666666	0.10143999999999999	0.22	0.03	0.3333333333333333	0.4	0.06666666666666667	0.0	0.2125	0.2	0.0	0.0	0.0	0.16666666666666666
20	1.0	0.44	1.0	0.2158	0.26	0.03	0.3333333333333333	0.5	0.13333333333333333	0.0	0.25	0.2	0.3025	1.0	0.0	0.12666666666666668	0.10143999999999999	0.22	0.03	0.3333333333333333	0.4	0.06666666666666667	0.0	0.2125	0.2	0.0	0.0	0.0	0.12666666666666668	0.10143999999999999	0.22	0.03	0.3333333333333333	0.4	0.06666666666666667	0.0	0.2125	0.2	0.0	0.0	0.0	0.12666666666666668
20	1.0	0.44	1.0	0.2158	0.26	0.03	0.3333333333333333	0.5	0.13333333333333333	0.0	0.25	0.2	0.3025	1.0	0.0	0.08	0.10143999999999999	0.22	0.03	0.3333333333333333	0.4	0.06666666666666667	0.0	0.2125	0.2	0.0	0.0	0.0	0.08	0.10143999999999999	0.22	0.03	0.3333333333333333	0.4	0.06666666666666667	0.0	0.2125	0.2	0.0	0.0	0.0	0.08
10	1.0	0.46	1.0	0.11436	0.05	0.08	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.1	-0.10143999999999999	-0.15999999999999998	0.08	0.4666666666666667	-0.4	-0.06666666666666667	0.0	-0.2125	0.0	0.0	0.0	0.0	0.1	-0.10143999999999999	-0.15999999999999998	0.08	0.4666666666666667	-0.4	-0.06666666666666667	0.0	-0.2125	0.0	0.0	0.0	0.0	0.1
